,isInner,id1,id2,group1,group2,fourbytes,ppdeep,byteBagJaccard,lzjd1,size
119,True,AggregationRouterV3 - 999999 0.7.6.hex,AggregationRouterV3 - no 0.5.16.hex,AggregationRouterV3,AggregationRouterV3,1.0,47.945205479452056,0.6255575647980711,0.23671497584541062,0.7645649432534678
120,True,AggregationRouterV3 - 999999 0.7.6.hex,AggregationRouterV3 - 999999 0.5.16.hex,AggregationRouterV3,AggregationRouterV3,1.0,65.33333333333334,0.8230942425217112,0.3708165997322624,0.9044528977399866
121,True,AggregationRouterV3 - 999999 0.7.6.hex,AggregationRouterV3 - 1 0.8.4.hex,AggregationRouterV3,AggregationRouterV3,1.0,55.85585585585586,0.7947444319820541,0.31873792659368966,0.7582879762493815
122,True,AggregationRouterV3 - no 0.6.12.hex,AggregationRouterV3 - 1 0.7.6.hex,AggregationRouterV3,AggregationRouterV3,1.0,39.285714285714285,0.6620454821841177,0.20683559222156747,0.5808176305666036
123,True,AggregationRouterV3 - no 0.6.12.hex,AggregationRouterV3 - no 0.5.16.hex,AggregationRouterV3,AggregationRouterV3,1.0,75.0,0.9512580527531299,0.5226765799256505,0.9670239596469105
124,True,AggregationRouterV3 - no 0.6.12.hex,AggregationRouterV3 - 999999 0.5.16.hex,AggregationRouterV3,AggregationRouterV3,1.0,51.21951219512195,0.7583459787556904,0.309462915601023,0.8741605268305406
125,True,AggregationRouterV3 - no 0.6.12.hex,AggregationRouterV3 - 1 0.8.4.hex,AggregationRouterV3,AggregationRouterV3,1.0,33.92857142857143,0.6387004641199572,0.20187793427230047,0.5995305470430984
126,True,AggregationRouterV3 - 1 0.7.6.hex,AggregationRouterV3 - no 0.5.16.hex,AggregationRouterV3,AggregationRouterV3,1.0,36.206896551724135,0.6473486625997185,0.19976567076742824,0.5616645649432535
127,True,AggregationRouterV3 - 1 0.7.6.hex,AggregationRouterV3 - 999999 0.5.16.hex,AggregationRouterV3,AggregationRouterV3,1.0,40.0,0.7411799150929586,0.2649783817171093,0.664429029611397
128,True,AggregationRouterV3 - 1 0.7.6.hex,AggregationRouterV3 - 1 0.8.4.hex,AggregationRouterV3,AggregationRouterV3,1.0,72.91666666666667,0.9334100624794476,0.42618384401114207,0.9687873844480696
129,True,AggregationRouterV3 - no 0.5.16.hex,AggregationRouterV3 - 999999 0.5.16.hex,AggregationRouterV3,AggregationRouterV3,1.0,51.19047619047619,0.7273497036409822,0.28967254408060455,0.8453341740226986
